LOCAL 2024-02-11 09:23:24 INFO  Manager:20 - Manager started
LOCAL 2024-02-11 09:23:26 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:27 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:28 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:29 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:31 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:32 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:33 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:34 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:35 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:36 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:38 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:39 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:40 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:41 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:42 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:43 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:45 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:46 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:47 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:48 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:49 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:50 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:52 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:53 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:54 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:55 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:56 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:57 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:23:59 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:00 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:01 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:02 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:03 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:04 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:06 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:07 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:08 INFO  Manager:49 - Polling tasks from 0 local app queues
LOCAL 2024-02-11 09:24:09 INFO  Manager:22 - Queue managerToWorkerQueue-dc877428ed6e4bd3 created
LOCAL 2024-02-11 09:24:10 INFO  Manager:22 - Queue workerToManagerQueue-dc877428ed6e4bd3 created
LOCAL 2024-02-11 09:24:10 INFO  Manager:49 - Polling tasks from 1 local app queues
LOCAL 2024-02-11 09:24:10 INFO  Manager:80 - Polling messages from https://sqs.us-east-1.amazonaws.com/767398090493/localToManagerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:10 INFO  Manager:69 - Received 1 requests from local app dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:10 INFO  Manager:107 - Received request: dc877428ed6e4bd3::analyze::test-input1.txt::0::3
LOCAL 2024-02-11 09:24:10 INFO  Manager:59 - Downloading file test-input1.txt from S3 bucket sarcasm-analysis-bucket-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:11 INFO  Manager:133 - Parsed 20 reviews from input file test-input1.txt
LOCAL 2024-02-11 09:24:11 INFO  Manager:177 - Assigning workers
LOCAL 2024-02-11 09:24:11 INFO  Manager:115 - Active workers: 0
LOCAL 2024-02-11 09:24:11 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:14 INFO  Manager:36 - Successfully started EC2 instance i-09796e85d7a5b010d based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:14 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:16 INFO  Manager:36 - Successfully started EC2 instance i-07e8ca60a48dd26c7 based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:16 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:18 INFO  Manager:36 - Successfully started EC2 instance i-0ccc11c6dfec44605 based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:18 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:20 INFO  Manager:36 - Successfully started EC2 instance i-051b0db3b091621ed based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:20 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:22 INFO  Manager:36 - Successfully started EC2 instance i-042ffea8633e05949 based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:22 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:24 INFO  Manager:36 - Successfully started EC2 instance i-064ad49d9891729d4 based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:24 INFO  Manager:96 - Creating worker instance
LOCAL 2024-02-11 09:24:26 INFO  Manager:36 - Successfully started EC2 instance i-0a00425eea6879520 based on AMI ami-00e95a9222311e8ed
LOCAL 2024-02-11 09:24:26 INFO  Manager:189 - Workers assigned: 7
LOCAL 2024-02-11 09:24:26 INFO  Manager:40 - ManagerTask started for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:26 INFO  Manager:57 - ManagerTask 3e8f7d9a sending tasks to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:26 INFO  Manager:98 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/localToManagerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:26 INFO  Manager:80 - Polling messages from https://sqs.us-east-1.amazonaws.com/767398090493/localToManagerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:27 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:27 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:27 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId RJ62XWHGDIF7 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:27 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 2 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId RSO743RDYVWTZ for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:28 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 4 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R8OWCLDI0GGL0 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:28 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 6 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:28 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R33DK4T6EHUIHX for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:28 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 8 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R3DHV2T9Q991V7 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:29 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 10 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R14D3WP6J91DCU for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:29 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 12 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:29 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R3P2KOXRF7Z400 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:29 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 14 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R1IKZK5S0DCKZ0 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:30 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 16 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId RGMH5ROASTBS8 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:30 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 18 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:30 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R1RUXYHCSZSHJ0 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:30 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 20 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R3R9QKZ61DMKGF for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 22 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R367OTNJ8I36FS for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 24 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R3GCFAIUL8BI3Y for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 26 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:31 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:32 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
LOCAL 2024-02-11 09:24:32 INFO  Manager:76 - ManagerTask 3e8f7d9a sent tasks for reviewId R33SW6AMDKTSB8 for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:32 INFO  Manager:77 - ManagerTask 3e8f7d9a sent total tasks 28 to workers for local app dc877428ed6e4bd3 for inputIndex 0
LOCAL 2024-02-11 09:24:32 INFO  Manager:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue-dc877428ed6e4bd3
